source,category,gender,age_unit,age,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,94,1,125.5869,0.04573,108.358,114.101,119.84399999999999,125.587,131.33000000000001,137.07300000000001,142.816
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,95,1,126.0706,0.045769999999999998,108.76,114.53,120.3,126.071,131.84100000000001,137.61099999999999,143.381
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,96,1,126.5558,0.045809999999999997,109.163,114.961,120.758,126.556,132.35300000000001,138.15100000000001,143.94800000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,97,1,127.0424,0.045850000000000002,109.568,115.393,121.218,127.042,132.86699999999999,138.69200000000001,144.517
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,98,1,127.5304,0.045879999999999997,109.977,115.828,121.679,127.53,133.381,139.233,145.084
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,99,1,128.01990000000001,0.045909999999999999,110.38800000000001,116.265,122.143,128.02000000000001,133.89699999999999,139.77500000000001,145.65199999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,100,1,128.51089999999999,0.045940000000000002,110.8,116.703,122.607,128.511,134.41499999999999,140.31800000000001,146.22200000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,101,1,129.0035,0.045969999999999997,111.21299999999999,117.143,123.07299999999999,129.00399999999999,134.934,140.864,146.79400000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,102,1,129.4975,0.045999999999999999,111.627,117.584,123.541,129.49799999999999,135.45400000000001,141.411,147.36799999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,103,1,129.9932,0.046019999999999998,112.04600000000001,118.029,124.011,129.99299999999999,135.97499999999999,141.958,147.94
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,104,1,130.49039999999999,0.046039999999999998,112.467,118.47499999999999,124.483,130.49,136.49799999999999,142.506,148.51400000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,105,1,130.98910000000001,0.04607,112.88500000000001,118.92,124.95399999999999,130.989,137.024,143.05799999999999,149.09299999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,106,1,131.48949999999999,0.046080000000000003,113.312,119.371,125.43,131.49,137.54900000000001,143.608,149.667
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,107,1,131.99119999999999,0.046100000000000002,113.73699999999999,119.822,125.90600000000001,131.99100000000001,138.07599999999999,144.161,150.24600000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,108,1,132.49440000000001,0.046120000000000001,114.16200000000001,120.273,126.384,132.494,138.60499999999999,144.71600000000001,150.82599999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,109,1,132.99889999999999,0.046129999999999997,114.593,120.72799999999999,126.864,132.999,139.13399999999999,145.26900000000001,151.405
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,110,1,133.50460000000001,0.04614,115.02500000000001,121.185,127.345,133.505,139.66499999999999,145.82400000000001,151.98400000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,111,1,134.01179999999999,0.046149999999999997,115.458,121.643,127.827,134.012,140.196,146.381,152.566
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,112,1,134.52019999999999,0.04616,115.892,122.101,128.31100000000001,134.52000000000001,140.72999999999999,146.93899999999999,153.149
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,113,1,135.0299,0.04616,116.331,122.56399999999999,128.797,135.03,141.26300000000001,147.49600000000001,153.72900000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,114,1,135.541,0.046170000000000003,116.767,123.02500000000001,129.28299999999999,135.541,141.79900000000001,148.05699999999999,154.315
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,115,1,136.05330000000001,0.046170000000000003,117.209,123.49,129.77199999999999,136.053,142.33500000000001,148.61600000000001,154.898
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,116,1,136.56700000000001,0.04616,117.655,123.959,130.26300000000001,136.56700000000001,142.87100000000001,149.17500000000001,155.47900000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,117,1,137.0821,0.04616,118.099,124.42700000000001,130.75399999999999,137.08199999999999,143.41,149.738,156.065
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,118,1,137.59870000000001,0.04616,118.544,124.896,131.24700000000001,137.59899999999999,143.94999999999999,150.30199999999999,156.65299999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,119,1,138.11670000000001,0.046149999999999997,118.994,125.369,131.74299999999999,138.11699999999999,144.49100000000001,150.86500000000001,157.239
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,120,1,138.63630000000001,0.04614,119.446,125.843,132.24,138.636,145.03299999999999,151.43,157.82599999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,121,1,139.1575,0.046120000000000001,119.904,126.322,132.74,139.15799999999999,145.57499999999999,151.99299999999999,158.411
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,122,1,139.68029999999999,0.046109999999999998,120.358,126.79900000000001,133.24,139.68,146.12100000000001,152.56200000000001,159.00200000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,123,1,140.20490000000001,0.046089999999999999,120.819,127.28100000000001,133.74299999999999,140.20500000000001,146.667,153.12899999999999,159.59100000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,124,1,140.7313,0.04607,121.28100000000001,127.764,134.24799999999999,140.73099999999999,147.215,153.69800000000001,160.18199999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,125,1,141.2594,0.046050000000000001,121.744,128.249,134.75399999999999,141.25899999999999,147.76400000000001,154.26900000000001,160.774
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,126,1,141.78919999999999,0.046030000000000001,122.21,128.73599999999999,135.26300000000001,141.78899999999999,148.316,154.84200000000001,161.369
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,127,1,142.32060000000001,0.045999999999999999,122.68,129.227,135.774,142.321,148.86699999999999,155.41399999999999,161.96100000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,128,1,142.85339999999999,0.045969999999999997,123.152,129.71899999999999,136.286,142.85300000000001,149.41999999999999,155.98699999999999,162.554
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,129,1,143.38740000000001,0.045940000000000002,123.626,130.21299999999999,136.80000000000001,143.387,149.97499999999999,156.56200000000001,163.149
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,130,1,143.9222,0.045909999999999999,124.1,130.70699999999999,137.315,143.922,150.53,157.137,163.745
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,131,1,144.45750000000001,0.045879999999999997,124.574,131.202,137.83000000000001,144.458,151.08500000000001,157.71299999999999,164.34100000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,132,1,144.99289999999999,0.045839999999999999,125.053,131.69999999999999,138.346,144.99299999999999,151.63900000000001,158.286,164.93199999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,133,1,145.52799999999999,0.0458,125.532,132.19800000000001,138.863,145.52799999999999,152.19300000000001,158.858,165.524
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,134,1,146.06219999999999,0.045760000000000002,126.011,132.69499999999999,139.37799999999999,146.06200000000001,152.74600000000001,159.43,166.114
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,135,1,146.5951,0.045710000000000001,126.49299999999999,133.19300000000001,139.89400000000001,146.595,153.29599999999999,159.99700000000001,166.69800000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,136,1,147.12620000000001,0.045670000000000002,126.968,133.68799999999999,140.40700000000001,147.126,153.845,160.565,167.28399999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,137,1,147.65479999999999,0.045620000000000001,127.447,134.18299999999999,140.91900000000001,147.655,154.39099999999999,161.12700000000001,167.863
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,138,1,148.18039999999999,0.045569999999999999,127.923,134.67500000000001,141.428,148.18,154.93299999999999,161.68600000000001,168.43799999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,139,1,148.70230000000001,0.045519999999999998,128.39599999999999,135.16399999999999,141.93299999999999,148.702,155.471,162.24,169.00899999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,140,1,149.21969999999999,0.04546,128.869,135.65299999999999,142.43600000000001,149.22,156.00299999999999,162.78700000000001,169.57
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,141,1,149.73220000000001,0.045409999999999999,129.334,136.13399999999999,142.93299999999999,149.732,156.53200000000001,163.33099999999999,170.13
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,142,1,150.239,0.045350000000000001,129.79900000000001,136.61199999999999,143.42599999999999,150.239,157.05199999999999,163.86600000000001,170.679
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,143,1,150.73939999999999,0.045289999999999997,130.25800000000001,137.08500000000001,143.91200000000001,150.739,157.566,164.393,171.22
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,144,1,151.23269999999999,0.045229999999999999,130.71199999999999,137.55199999999999,144.392,151.233,158.07300000000001,164.91300000000001,171.75299999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,145,1,151.7182,0.045159999999999999,131.16300000000001,138.01499999999999,144.86699999999999,151.71799999999999,158.57,165.42099999999999,172.273
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,146,1,152.1951,0.045100000000000001,131.60300000000001,138.46700000000001,145.33099999999999,152.19499999999999,159.059,165.923,172.78700000000001
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,147,1,152.6628,0.045030000000000001,132.04,138.91399999999999,145.78800000000001,152.66300000000001,159.53700000000001,166.41200000000001,173.286
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,148,1,153.1206,0.044970000000000003,132.46299999999999,139.34899999999999,146.23500000000001,153.12100000000001,160.006,166.892,173.77799999999999
https://cdn.who.int/media/docs/default-source/child-growth/growth-reference-5-19-years/height-for-age-(5-19-years)/hfa-girls-z-who-2007-exp.xlsx,age,female,month,149,1,153.56780000000001,0.044900000000000002,132.88200000000001,139.77699999999999,146.673,153.56800000000001,160.46299999999999,167.358,174.25299999999999
